customer,supplier,supplier_address,report_publication_year,supplier_address_is_internal_manufacturing_site,from_date,to_date
Apple Inc.,AAC Technologies Holdings Inc.,"No. 8 Fengqi Road, High Technology Industry Development Area, Wujin District, Changzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Acbel Polytech Inc.,"No. 17-28 Hongyeh Road, Hongyeh Industrial District, Tangxia Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Advanced Micro Devices Inc.,"901 Thompson Place, Sunnyvale, California, USA",2015,False,2014-01-01,2014-12-31
Apple Inc.,Advanced Semiconductor Engineering Inc.,"26 Chin Third Road, Nantze Export Processing Zone, Kaohsiung, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Advanced Semiconductor Engineering Inc.,"No. 1558, Zhang Dong Road, Zhangjiang High Technology Park, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Advanced Semiconductor Engineering Inc.,"No. 501, Longgui Road, Jinqiao Export Processing South Zone, Pudong New Area, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,AKM Semiconductor Inc.,"1-15, Nakashima-cho, Nobeoka, Miyazaki, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,AKM Semiconductor Inc.,"13-2 Sekinoiri Sumie, Ishinomaki, Miyazaki, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,AKM Semiconductor Inc.,"5-4960, Nakagawara-cho, Nobeoka, Miyazaki, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,AKM Semiconductor Inc.,"No. 112, Zhoghe Street, Zhubei City, Hisnchu, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"230, Shibue, Wakuya, Tohda-gun, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"41-25, Yanagi-machi, Noda Onahama, Iwaki, Fukushima, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"6-1 Nishida, Kakuda, Miyagi, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"6-3-36, Furukawa Nakazato, Osaka, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"No. 5, Xingchuang 4 Road, Singapore Industrial Park, Wuxi, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"P.T. 10643, Nilai Industrial Estate, Nilai, Negeri Sembilan, Malaysia",2015,True,2014-01-01,2014-12-31
Apple Inc.,Alps Electric Co. Ltd.,"Xinxing Industry Zone, Xingfa South Street, Wushaliwu, Changan Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Amphenol Corp.,"Block AM2/AM3, The 4th Industrial District of Industrial Headquarters, Tangwei Community, Gongming Town, Guangming New District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Amphenol Corp.,"No. 689 Shennan Road, Xin Zhuang Industry Park, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Amphenol Corp.,"No. 98-5, Rd 19 Hangzhou Economic and Technological Development Zone, Hangzhou, Zhejiang, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Analog Devices Inc.,"Bay F-1, Raheen Industrial Estate, Limerick, Ireland",2015,True,2014-01-01,2014-12-31
Apple Inc.,Analog Devices Inc.,"Gateway Business Park, Javalera, General Trias, Cavite, Philippines",2015,True,2014-01-01,2014-12-31
Apple Inc.,Analog Devices Inc.,"NW Parker Street, Camas, Washington, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Artesyn Embedded Technologies,"1st Building, Emerson Industrial Park, Feng Tang Road, Fuyong, Bao’an District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Artesyn Embedded Technologies,"Main Avenue Corner Road J, Cavite Export Processing Zone, Rosario, Cavite, Philippines",2015,True,2014-01-01,2014-12-31
Apple Inc.,Artesyn Embedded Technologies,"No. 68, Baocheng E. Road, Fucheng Town, Luoding, Yun Fu, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Asahi Glass Co Ltd.,"1-8 Machiikedai, Koriyama, Fukushima, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Asahi Glass Co Ltd.,"3583-5 Kawashiri, Yoshida-cho, Haibara-gun, Shizuoka, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Asahi Glass Co Ltd.,"5-6-1, Umei, Takasago, Hyogo, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Asahi Glass Co Ltd.,"SAHA Group Industrial Park Lamphun 99/40 Moo 5, T. Pasak, Muang Lamphun, Lamphun, Thailand",2015,True,2014-01-01,2014-12-31
Apple Inc.,Asia Vital Components Ltd.,"Lane 8, Rongjiang Road, Songjiang Export Processing Zone, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Asia Vital Components Ltd.,"West Industry Park, Xinyang Industrial Zone, Shajing Town, Bao’an District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,AT&S,"No. 5000 Jindu Road, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,AU Optronics Corp.,"No. 398 Suhong Middle Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Austria Microsystems (AMS AG),"No. 2 Makiling Drive, Carmelray Industrial Park II, Brgy Milagrosa, Calamba, Laguna, Philippines",2015,True,2014-01-01,2014-12-31
Apple Inc.,Austria Microsystems (AMS AG),"Tobelbaderstrasse 30, Unterpremstaetten, Styria, Austria",2015,True,2014-01-01,2014-12-31
Apple Inc.,Avago Technologies Ltd.,"110 American Parkway NE, Allentown, Pennsylvania, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Avago Technologies Ltd.,"4380 Ziegler Road, Ft. Collins, Colorado, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Biel Crystal Manufactory Ltd.,"Biel Crystal Industrial Park, Tangjing Village, Baishi, Qiuchang Town, Huiyang District, Huizhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Brilliant International Group Ltd.,"Building 1, Linyuan Investment Park, Intersection of Yanhe Road and Shenzhou Road, Xinzheng City, Zhengzhou, Henan, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Brilliant International Group Ltd.,"Juwei Bridge, Gongming Street, No. 1 Industrial District, Guangming New District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Broadcom Corp.,"5300 California Avenue, Irvine, California, USA",2015,False,2014-01-01,2014-12-31
Apple Inc.,Broadway Industrial Group Ltd.,"Block 34, East Juhuang Industrial Park, Dasan Village, Dasan Community, Guanlan Community Office, Bao’an District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Broadway Industrial Group Ltd.,"No. 8 Guxu Road, Pudong New District, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Bumchun Precision Company Ltd.,"No. 675-3/688-12, Seonggok-dong, Danwon-gu, Ansan, Gyeonggi-Do, Korea",2015,True,2014-01-01,2014-12-31
Apple Inc.,BYD Company Ltd.,"No. 1 Baoping Road, Baolong Industrial Town, Longgang District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,BYD Company Ltd.,"Xiangshui River, Economic Development Zone, Daya Bay, Huizhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Career Technology (Mfg.) Co. Ltd.,"248 Bo’ai Street, Shulin District, Taipei, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Career Technology (Mfg.) Co. Ltd.,"No. 18 Jin Sha Jiang South Road, Kunshan, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Catcher Technology Co. Ltd.,"No. 107 Changyang Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Catcher Technology Co. Ltd.,"No. 111 Changyang Street, Suzhou Industrial District, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Catcher Technology Co. Ltd.,"No. 21 Gucheng Road, Suzhou-Suqian Industrial Park, Suqian, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Catcher Technology Co. Ltd.,"No. 398 Ren’ai Street, Yungkang District, Tainan, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Catcher Technology Co. Ltd.,"North of Zhenxing Road and West of Wuling South Road, Taizhou Economic Development Zone, Taizhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cathay Tat Ming Precision Metal Products Co. Ltd.,"No. 2, Section A, Bai’gong’ao Industrial Zone, Xikeng Xinwei Sector, Fumin, Guanlan, Bao’an, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cathay Tat Ming Precision Metal Products Co. Ltd.,"No. 5 Furong 3rd Road, Xishan Economic Development Zone, Wuxi, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Loong Corp.,"399 Xiupu Road, Kangqiao Industrial Zone, Pudong, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Loong Corp.,"Building 3, Linyuan Investment Park, Intersection of Yanhe Road and Shenzhou Road, Xinzheng City, Xinzheng, Henan, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Loong Corp.,"Dongyie Street, Industry District, Houjie Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Loong Corp.,"No. 48 Teng Feng 3rd Road, Chengdu, Sichuan, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Loong Corp.,"No. 98 Guilin Road, B-Zone, Kunshan Export Processing Zone, Kunshan, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Loong Corp.,"The Fourth Road, Yueyuan Industrial Estate, Huangjiang Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Uei Precision Industry Co. Ltd. (Foxlink),"Industrial Avenue, Dongkeng Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Uei Precision Industry Co. Ltd. (Foxlink),"Junwang Industrial Park, Dongkeng Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Uei Precision Industry Co. Ltd. (Foxlink),"No. 1 Xinfeng Street, Changlong Village, Huangjiang Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Uei Precision Industry Co. Ltd. (Foxlink),"No. 6 Zhengwei West Road, Jinxi Town, Kunshan, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cheng Uei Precision Industry Co. Ltd. (Foxlink),"Zhengwei Industrial Park, Dongkeng Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,China Circuit Technology Corp.,"Dongxia Road North, Shantou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,China Circuit Technology Corp.,"Wanji Industrial District, Longhu District, Shantou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,China Jinlong Holding Group,"Jinlong Science Park, Jin Gang Avenue, Baixiang Town, Yueqing, Wenzhou, Zhejiang, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cirrus Logic Inc.,"3100 West Warren Avenue, San Francisco, California, USA Windmill Hill, Swindon, United Kingdom",2015,False,2014-01-01,2014-12-31
Apple Inc.,CN Innovations Holdings Ltd.,"Block 34, Dongjing Industry Workshop, Loufeng East Park, Suzhou Industrial Park, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,CN Innovations Holdings Ltd.,"No. 58 Zhenxing Road, Dagang Town, Nansha District, Guangzhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,CN Innovations Holdings Ltd.,"Yayuan Road, Bantian Sub-district, Longgang District, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coilcraft Inc.,"Bac Chu Lai Industrial Park, Chu Lai Open Economic Zone. Tam Hiep, Nui Thanh, Quang Nam, Vietnam",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coilcraft Inc.,"Lot SD37-38 Bintan Industrial Estate, Lobam, Bintan, Indonesia",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coilcraft Inc.,"No. 5, Guangtonnan Road, Dongfeng West Street, Weinan, Shanxi, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coilcraft Inc.,"Putian Village, Xiyang Town, Meixian City, Meizhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Compeq Manufacturing Co. Ltd.,"No. 168 Huguang Road, Huzhen Town, Boluo County, Huizhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Compeq Manufacturing Co. Ltd.,"No. 91 Lane 814, Tahsin Road, Shinchuang Village, Luchu Hsiang, Taoyuan, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coretronic Corp.,"No. 18 Yinlong Road, Jiasheng Industrial Park, Jiangning Economic and Technological Development Zone, Nanjing, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coretronic Corp.,"No. 2 Guoyuan 1st Road, East Zone, Guangzhou Economic and Technological Development District, Guangzhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Corning Inc.,"680 East Office Street, Harrodsburg, Kentucky, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Corning Inc.,"No. 33, Section 2, Haundong Road, Tainan Scientific Industrial Park, Tainan, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cosmosupplylab Ltd.,"Guangchang North Road , Xiansha Industrial Zone, Gaobu Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cosmosupplylab Ltd.,"Guanhuang Middle Road, Xiansha Industrial Zone, Gaobu Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cowell E Holdings Inc.,"Jinghe Industrial Area, Hengkeng Village, Liaobu Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Cowell E Holdings Inc.,"No. 1 Songbo Road, Huanan Industrial Area, Liaobu Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Coxon Precise Industrial Co. Ltd.,"Zhenan 1st Road, 6th industrial District, Shangsha Villlage, Chang’an Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,CymMetrik Enterprise Co. Ltd.,"8th Factory, Industrial Park of Weishi County, Kaifeng, Henan, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,CymMetrik Enterprise Co. Ltd.,"No. 168 Chuyang Road, Lujia Town, East Economic and Technical Development Zone, Kunshan, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,CymMetrik Enterprise Co. Ltd.,"Xinhua Road, Xingwei Community, Fuyong Street, Bao’an, Shenzhen, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dai-Ichi Seiko Co. Ltd.,"12 Hokuryo-cho, Matsue, Shimane, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dai-Ichi Seiko Co. Ltd.,"2455-1 Takata, Chikuzen-machi, Asakura-gun, Fukuoka, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dai-Ichi Seiko Co. Ltd.,"55 Yishun Industrial Park A, Singapore",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dai-Ichi Seiko Co. Ltd.,"863 Mitsusawa, Ogori, Fukuoka, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dai-Ichi Seiko Co. Ltd.,"Block 2 Woodlands Sector 1, #01-24, Woodlands Spectrum 1, Singapore",2015,True,2014-01-01,2014-12-31
Apple Inc.,Daikin Industries Ltd.,"1-1, Nishi-Hitotsuya, Settsu, Osaka, Japan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Daikin Industries Ltd.,"2252 State Docks Road, Decatur, Alabama, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Darfon Electronics Corp.,"21 Industry 2nd Road, Tainan, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Darfon Electronics Corp.,"No. 99 Zhuyuan Road, New District, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Delta Group,"111 Moo 9, Wellgrow Industrial Estate, Bangna-Trad Road, Tambol Bangwua, Bang Pakong, Chachoengsao, Thailand",2015,True,2014-01-01,2014-12-31
Apple Inc.,Delta Group,"1688 Jiangxing East Road, Wujiang Economic Development Zone, Wujiang, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Delta Group,"Chenzhou Export Processing Zone, Bailutang Town, Suxian District, Chenzhou, Hunan, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Delta Group,"No. 168 Kat City Road, Wujiang City Economic Development Zone, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Delta Group,"No. 688 Xiuhu West Road, Songling Town, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Delta Group,"No. 15 Coastal Way, Tianjin Port Free Trade Zone, Tianjin, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dialog Semiconductor GmbH,"Windmill Hill, Swindon, United Kingdom",2015,False,2014-01-01,2014-12-31
Apple Inc.,Diodes Inc.,"777 N.W. Blue Parkway, Suite 350 , Lee’s Summit, Missouri, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Diodes Inc.,"No. 8 Kexin Road, West Chengdu High Technology Zone, Chengdu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Diodes Inc.,"No. 999 Chenchun Road, Xinqiao Town, Songjiang District, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Diodes Inc.,"Plant No. 1, Lane 18, Sanzhuang Road, Songjiang Export Zone, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Diodes Inc.,"Waldweg 7, Neuhaus am Rennweg, Thuringia, Germany",2015,True,2014-01-01,2014-12-31
Apple Inc.,Diodes Inc.,"Zetex Technology Park, Chadderton, Oldham, United Kingdom",2015,True,2014-01-01,2014-12-31
Apple Inc.,DSM Engineering Plastics Co. Ltd.,"Eerste Bokslootweg 17, Emmen, Netherlands",2015,True,2014-01-01,2014-12-31
Apple Inc.,DSM Engineering Plastics Co. Ltd.,"No. 18 Pan Longshan Road, Jiangyin, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,DSM Engineering Plastics Co. Ltd.,"Postbus 1077, Geleen, Netherlands",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dynacast International Inc.,"6 2nd Chin Bee Road, Singapore",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dynacast International Inc.,"Lot 511, Jln Rambutan, Batamindo Industrial Park, Muka Kunning, Batam, Indonesia",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dynacast International Inc.,"No. 8 Dongbao Road, Songjiang Industrial Zone, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dynacast International Inc.,"No. 88 Qiufu Road, Second Fumin Industrial Park, Dalang Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Dynapack International Technology Corp.,"No. 8 Huagang Road, Wujiang Economic and Technological Development Zone, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,E-Litecom Co. Ltd.,"1st Standard Workshop, No. 117 Meiyu Road, Wuxi, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,E-Litecom Co. Ltd.,"Hengkeng Sanhe Industry Complex, Liaobu Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Eaton,"Xinming Industrial Estate, Changan Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,ECCO Leather B.V.,"Chennan Industiral Zone, Tong’an, Xiamen, Fujian, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,ECCO Leather B.V.,"Vierbundersweg 11 5107 NL Dongen, Dongen, Netherlands",2015,True,2014-01-01,2014-12-31
Apple Inc.,Ellington Electronics Technology Group,"Gaoping Chemical & Industrial Zone, Sanjiao Town, Zhongshan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Evergreen Screws Group,"Keyuan Road Tangxia Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Evergreen Screws Group,"No. 789 Xingxian Road, Jiading District, Shanghai, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"1 Sutong Road, China-Singapore Suzhou Industrial Park, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"333 Western Avenue, South Portland, Maine, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"3333 West 9000 South, West Jordan, Utah, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"420-711 82-3, Dodang-Dong, Wonmi-District, Bucheon, Gyeonggi-Do, Korea",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"Bayan Lepas Free Industrial Zone, Penang, Malaysia",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"Crestwood Industrial Park, 125 Crestwood Road, Mountain Top, Pennsylvania, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fairchild Semiconductor International,"Mactan Export Zone I, Lapulapu, Cebu, Philippines",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fastway Creation,"No. 111 Shaxin Road, Tangxia Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Flexium Interconnect Inc.,"No. 1399 Hanpu Road, High Technology Industrial Park, Kunshan, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Flexium Interconnect Inc.,"No. 23 Juguang 1st Street, Tafa Industrial Park, Daliao District, Kaohsiung, Taiwan",2015,True,2014-01-01,2014-12-31
Apple Inc.,Flextronics Sales and Marketing (A-P) Ltd.,"12455 Research Boulevard, Austin, Texas, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Flextronics Sales and Marketing (A-P) Ltd.,"6380 East Holmes Road, Memphis, Tennessee, USA",2015,True,2014-01-01,2014-12-31
Apple Inc.,Flextronics Sales and Marketing (A-P) Ltd.,"Mechanical Industrial Zone, Shida Road, Dalingshan Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fortune Grand Enterprise Co. Ltd.,"2nd Industrial Park of Dajingtou, Dalang Town, Dongguan, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Fortune Grand Enterprise Co. Ltd.,"No. 35, Chunqiu Road, Panyang Industrial Zone Huangda Town, Xiangcheng District, Suzhou, Jiangsu, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Foster Electric Co. Ltd.,"Building 7, No. 1 Zongbu Road, Nanning New High Technology Industrial Zone, Nanning, Guangxi, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Foster Electric Co. Ltd.,"Dalong Street, Jiushuikeng Village, Panyu District, Guangzhou, Guangdong, China",2015,True,2014-01-01,2014-12-31
Apple Inc.,Foster Electric Co. Ltd.,"No. 1, Street 11, VSIP Bac Ninh, Tu Son, Bac Ninh, Vietnam",2015,True,2014-01-01,2014-12-31
Apple Inc.,Foster Electric Co. Ltd.,"No. 20, Street 5, Vietnam Singapore Industrial Park II (VSIP II), Binh Duong Industry Service-Urban Complex, Thu Dau Mot District, Ho Chi Minh, Binh Duong, Vietnam",2015,True,2014-01-01,2014-12-31
